"Layer #1"
"{6, O, (0.431728, 3.646280, 2.892322)};
{6, H, (-0.362609, 3.524204, 3.433678)};
{6, H, (0.815082, 4.472815, 3.222199)};
{11, O, (0.431727, 7.346486, 3.403167)};
{11, H, (-0.362610, 7.822046, 3.117140)};
{11, H, (0.815082, 7.013469, 2.577892)};
", "{11, O, (0.000000, 7.025800, 3.336900)};
{11, H, (0.277400, 7.918700, 3.591300)};
{11, H, (0.606800, 6.787499, 2.620000)};
", "{61, O, (5.559010, 6.673542, 2.827055)};
{61, H, (5.522411, 6.329244, 3.732075)};
{61, H, (6.463575, 6.479210, 2.539069)};
", "EMPTY", "EMPTY", "{111, O, (12.907200, 6.875800, 3.336900)};
{111, H, (13.184600, 7.768700, 3.591300)};
{111, H, (13.514000, 6.637499, 2.620000)};
", 
"EMPTY", "{16, O, (0.000000, 10.538700, 3.336900)};
{16, H, (0.277400, 11.431601, 3.591300)};
{16, H, (0.606800, 10.300400, 2.620000)};
{36, O, (3.177894, 8.808270, 2.852066)};
{36, H, (3.310032, 7.966751, 3.313938)};
{36, H, (2.726672, 8.556976, 2.032195)};
", "{66, O, (7.053600, 9.488703, 3.036900)};
{66, H, (7.331000, 10.381603, 3.291300)};
{66, H, (7.660400, 9.250402, 2.320000)};
", "{86, O, (9.539777, 7.474326, 3.186900)};
{86, H, (10.473752, 7.430590, 3.441300)};
{86, H, (9.461873, 6.827082, 2.470000)};
{91, O, (9.830400, 10.538700, 3.486900)};
{91, H, (10.107800, 11.431601, 3.741300)};
{91, H, (10.437200, 10.300400, 2.770000)};
", "{91, O, (9.830400, 10.538700, 3.486900)};
{91, H, (10.107800, 11.431601, 3.741300)};
{91, H, (10.437200, 10.300400, 2.770000)};
", "{111, O, (12.907200, 6.875800, 3.336900)};
{111, H, (13.184600, 7.768700, 3.591300)};
{111, H, (13.514000, 6.637499, 2.620000)};
{116, O, (12.907200, 10.538700, 3.336900)};
{116, H, (13.184600, 11.431601, 3.591300)};
{116, H, (13.514000, 10.300400, 2.620000)};
", 
"{16, O, (0.309377, 10.987226, 3.336900)};
{16, H, (1.243351, 10.943490, 3.591300)};
{16, H, (0.231473, 10.339983, 2.620000)};
{21, O, (0.423837, 14.476080, 3.227145)};
{21, H, (-0.414361, 14.800631, 2.865160)};
{21, H, (0.424724, 13.532689, 3.005892)};
", "{46, O, (3.226800, 14.051600, 3.336900)};
{46, H, (3.504200, 14.944500, 3.591300)};
{46, H, (3.833600, 13.813299, 2.620000)};
", "{41, O, (4.708528, 10.716736, 3.036900)};
{41, H, (3.914190, 11.209939, 3.291300)};
{41, H, (5.091882, 11.244023, 2.320000)};
{71, O, (6.603600, 13.451601, 3.036900)};
{71, H, (6.881000, 14.344501, 3.291300)};
{71, H, (7.210400, 13.213301, 2.320000)};
", "{96, O, (9.680400, 14.051600, 3.336900)};
{96, H, (9.957800, 14.944500, 3.591300)};
{96, H, (10.287200, 13.813299, 2.620000)};
{71, O, (6.603600, 13.451601, 3.036900)};
{71, H, (6.881000, 14.344501, 3.291300)};
{71, H, (7.210400, 13.213301, 2.320000)};
", "EMPTY", "{121, O, (12.907200, 14.051600, 3.336900)};
{121, H, (13.184600, 14.944500, 3.591300)};
{121, H, (13.514000, 13.813299, 2.620000)};
{116, O, (12.907200, 10.538700, 3.336900)};
{116, H, (13.184600, 11.431601, 3.591300)};
{116, H, (13.514000, 10.300400, 2.620000)};
", 
"{21, O, (0.423837, 14.476080, 3.377145)};
{21, H, (-0.414361, 14.800631, 3.015161)};
{21, H, (0.424724, 13.532689, 3.155892)};
", "{21, O, (0.000000, 14.051600, 3.336900)};
{21, H, (0.277400, 14.944500, 3.591300)};
{21, H, (0.606800, 13.813299, 2.620000)};
{46, O, (3.376800, 14.051600, 3.336900)};
{46, H, (3.654200, 14.944500, 3.591300)};
{46, H, (3.983600, 13.813299, 2.620000)};
", "{46, O, (3.226800, 14.051600, 3.336900)};
{46, H, (3.504200, 14.944500, 3.591300)};
{46, H, (3.833600, 13.813299, 2.620000)};
", "{96, O, (9.830400, 14.051600, 3.336900)};
{96, H, (10.107800, 14.944500, 3.591300)};
{96, H, (10.437200, 13.813299, 2.620000)};
", "EMPTY", "{121, O, (12.907200, 14.051600, 3.336900)};
{121, H, (13.184600, 14.944500, 3.591300)};
{121, H, (13.514000, 13.813299, 2.620000)};
", 

"Layer #3"
"{2, O, (0.000000, 0.000000, 6.673800)};
{2, H, (0.277400, 0.892900, 6.928200)};
{2, H, (0.606800, -0.238300, 5.956900)};
", "{2, O, (0.000000, 0.000000, 6.673800)};
{2, H, (0.277400, 0.892900, 6.928200)};
{2, H, (0.606800, -0.238300, 5.956900)};
{27, O, (3.376800, 0.000000, 6.673800)};
{27, H, (3.654200, 0.892900, 6.928200)};
{27, H, (3.983600, -0.238300, 5.956900)};
", "{27, O, (3.226800, 0.000000, 6.673800)};
{27, H, (3.504200, 0.892900, 6.928200)};
{27, H, (3.833600, -0.238300, 5.956900)};
{52, O, (6.603600, 0.000000, 6.673800)};
{52, H, (6.881000, 0.892900, 6.928200)};
{52, H, (7.210400, -0.238300, 5.956900)};
", "{77, O, (9.830400, 0.000000, 6.673800)};
{77, H, (10.107800, 0.892900, 6.928200)};
{77, H, (10.437200, -0.238300, 5.956900)};
", "EMPTY", "{102, O, (12.907200, 0.000000, 6.673800)};
{102, H, (13.184600, 0.892900, 6.928200)};
{102, H, (13.514000, -0.238300, 5.956900)};
", 
"{7, O, (0.431728, 3.794688, 6.737648)};
{7, H, (-0.362609, 4.165033, 6.324352)};
{7, H, (0.815082, 3.233580, 6.046898)};
", "{7, O, (0.000000, 3.512900, 6.673800)};
{7, H, (0.277400, 4.405800, 6.928200)};
{7, H, (0.606800, 3.274600, 5.956900)};
{32, O, (3.526800, 3.512900, 6.673800)};
{32, H, (3.804200, 4.405800, 6.928200)};
{32, H, (4.133600, 3.274600, 5.956900)};
", "{32, O, (3.226800, 3.512900, 6.673800)};
{32, H, (3.504200, 4.405800, 6.928200)};
{32, H, (3.833600, 3.274600, 5.956900)};
{57, O, (6.753600, 3.512900, 6.223800)};
{57, H, (7.031000, 4.405800, 6.478200)};
{57, H, (7.360400, 3.274600, 5.506900)};
", "{82, O, (9.680400, 3.362900, 6.673800)};
{82, H, (9.957800, 4.255800, 6.928200)};
{82, H, (10.287200, 3.124599, 5.956900)};
", "EMPTY", "{107, O, (12.907200, 3.362900, 6.523800)};
{107, H, (13.184600, 4.255800, 6.778200)};
{107, H, (13.514000, 3.124599, 5.806900)};
", 
"{12, O, (0.431727, 7.009180, 6.079222)};
{12, H, (-0.362610, 6.887103, 6.620578)};
{12, H, (0.815082, 7.835714, 6.409099)};
", "{12, O, (0.000000, 7.025800, 6.673800)};
{12, H, (0.277400, 7.918700, 6.928200)};
{12, H, (0.606800, 6.787499, 5.956900)};
{37, O, (3.226800, 7.025800, 6.673800)};
{37, H, (3.504200, 7.918701, 6.928200)};
{37, H, (3.833600, 6.787499, 5.956900)};
", "{62, O, (7.035327, 7.203836, 5.923800)};
{62, H, (6.240990, 7.697040, 6.178200)};
{62, H, (7.418682, 7.731124, 5.206900)};
", "{62, O, (7.185328, 7.203836, 5.923800)};
{62, H, (6.390990, 7.697040, 6.178200)};
{62, H, (7.568682, 7.731124, 5.206900)};
{87, O, (9.830400, 6.575799, 6.373800)};
{87, H, (10.107800, 7.468700, 6.628200)};
{87, H, (10.437200, 6.337499, 5.656900)};
", "EMPTY", "{112, O, (12.907200, 6.875800, 6.673800)};
{112, H, (13.184600, 7.768700, 6.928200)};
{112, H, (13.514000, 6.637499, 5.956900)};
", 
"EMPTY", "{17, O, (0.000000, 10.538700, 6.673800)};
{17, H, (0.277400, 11.431601, 6.928200)};
{17, H, (0.606800, 10.300400, 5.956900)};
", "{42, O, (4.201591, 10.624590, 6.393680)};
{42, H, (3.416976, 11.155179, 6.189240)};
{42, H, (4.296032, 10.040935, 5.625978)};
{67, O, (6.762977, 11.137226, 6.973800)};
{67, H, (7.696951, 11.093490, 7.228200)};
{67, H, (6.685073, 10.489983, 6.256900)};
", "{62, O, (7.035327, 7.203836, 5.923800)};
{62, H, (6.240990, 7.697040, 6.178200)};
{62, H, (7.418682, 7.731124, 5.206900)};
{67, O, (6.753600, 10.688700, 6.973800)};
{67, H, (7.031000, 11.581600, 7.228200)};
{67, H, (7.360400, 10.450399, 6.256900)};
{92, O, (10.130399, 9.938702, 6.373800)};
{92, H, (10.407799, 10.831602, 6.628200)};
{92, H, (10.737199, 9.700401, 5.656900)};
", "EMPTY", "{112, O, (12.907200, 6.875800, 6.673800)};
{112, H, (13.184600, 7.768700, 6.928200)};
{112, H, (13.514000, 6.637499, 5.956900)};
{117, O, (12.907200, 10.538700, 6.673800)};
{117, H, (13.184600, 11.431601, 6.928200)};
{117, H, (13.514000, 10.300400, 5.956900)};
", 
"{17, O, (0.009377, 10.837227, 6.523800)};
{17, H, (0.943352, 10.793490, 6.778200)};
{17, H, (-0.068527, 10.189983, 5.806900)};
{22, O, (0.423837, 14.476080, 6.714045)};
{22, H, (-0.414361, 14.800631, 6.352060)};
{22, H, (0.424724, 13.532689, 6.492792)};
", "{47, O, (3.226800, 14.051600, 6.673800)};
{47, H, (3.504200, 14.944500, 6.928200)};
{47, H, (3.833600, 13.813299, 5.956900)};
{42, O, (4.043052, 10.624590, 5.928540)};
{42, H, (3.647714, 11.155179, 6.636441)};
{42, H, (3.323833, 10.040935, 5.643917)};
", "{72, O, (6.453600, 14.051600, 6.673800)};
{72, H, (6.731000, 14.944500, 6.928200)};
{72, H, (7.060400, 13.813299, 5.956900)};
{67, O, (6.753600, 10.688700, 6.973800)};
{67, H, (7.031000, 11.581600, 7.228200)};
{67, H, (7.360400, 10.450399, 6.256900)};
", "{97, O, (9.680400, 14.051600, 6.673800)};
{97, H, (9.957800, 14.944500, 6.928200)};
{97, H, (10.287200, 13.813299, 5.956900)};
{67, O, (6.753600, 10.688700, 6.973800)};
{67, H, (7.031000, 11.581600, 7.228200)};
{67, H, (7.360400, 10.450399, 6.256900)};
", "EMPTY", "{122, O, (12.907200, 14.051600, 6.673800)};
{122, H, (13.184600, 14.944500, 6.928200)};
{122, H, (13.514000, 13.813299, 5.956900)};
{117, O, (12.907200, 10.538700, 6.673800)};
{117, H, (13.184600, 11.431601, 6.928200)};
{117, H, (13.514000, 10.300400, 5.956900)};
", 
"{22, O, (0.423837, 14.476080, 6.564045)};
{22, H, (-0.414361, 14.800631, 6.202060)};
{22, H, (0.424724, 13.532689, 6.342792)};
", "{22, O, (0.000000, 14.051600, 6.673800)};
{22, H, (0.277400, 14.944500, 6.928200)};
{22, H, (0.606800, 13.813299, 5.956900)};
{47, O, (3.376800, 14.051600, 6.673800)};
{47, H, (3.654200, 14.944500, 6.928200)};
{47, H, (3.983600, 13.813299, 5.956900)};
", "{47, O, (3.226800, 14.051600, 6.673800)};
{47, H, (3.504200, 14.944500, 6.928200)};
{47, H, (3.833600, 13.813299, 5.956900)};
{72, O, (6.603600, 14.051600, 6.523800)};
{72, H, (6.881000, 14.944500, 6.778200)};
{72, H, (7.210400, 13.813299, 5.806900)};
", "{97, O, (9.830400, 14.051600, 6.673800)};
{97, H, (10.107800, 14.944500, 6.928200)};
{97, H, (10.437200, 13.813299, 5.956900)};
", "EMPTY", "{122, O, (12.907200, 14.051600, 6.673800)};
{122, H, (13.184600, 14.944500, 6.928200)};
{122, H, (13.514000, 13.813299, 5.956900)};
", 

"Layer #4"
"{3, O, (0.000000, 0.000000, 10.010700)};
{3, H, (0.277400, 0.892900, 10.265100)};
{3, H, (0.606800, -0.238300, 9.293800)};
", "{3, O, (0.000000, 0.000000, 10.010700)};
{3, H, (0.277400, 0.892900, 10.265100)};
{3, H, (0.606800, -0.238300, 9.293800)};
{28, O, (3.376800, 0.000000, 9.860701)};
{28, H, (3.654200, 0.892900, 10.115101)};
{28, H, (3.983600, -0.238300, 9.143801)};
", "{28, O, (3.226800, 0.000000, 10.010700)};
{28, H, (3.504200, 0.892900, 10.265100)};
{28, H, (3.833600, -0.238300, 9.293800)};
{53, O, (6.603600, 0.000000, 9.860701)};
{53, H, (6.881000, 0.892900, 10.115101)};
{53, H, (7.210400, -0.238300, 9.143801)};
", "{78, O, (9.830400, 0.000000, 9.860701)};
{78, H, (10.107800, 0.892900, 10.115101)};
{78, H, (10.437200, -0.238300, 9.143801)};
", "EMPTY", "{103, O, (12.907200, 0.000000, 9.860701)};
{103, H, (13.184600, 0.892900, 10.115101)};
{103, H, (13.514000, -0.238300, 9.143801)};
", 
"{8, O, (0.151485, 3.564982, 9.900946)};
{8, H, (1.041600, 3.689899, 9.538961)};
{8, H, (-0.308885, 4.388417, 9.679692)};
", "{8, O, (0.000000, 3.512900, 10.010700)};
{8, H, (0.277400, 4.405800, 10.265100)};
{8, H, (0.606800, 3.274600, 9.293800)};
{33, O, (3.676800, 3.362900, 9.860701)};
{33, H, (3.954200, 4.255800, 10.115101)};
{33, H, (4.283600, 3.124599, 9.143801)};
", "{58, O, (6.753600, 3.362900, 9.860701)};
{58, H, (7.031000, 4.255800, 10.115101)};
{58, H, (7.360400, 3.124599, 9.143801)};
", "{83, O, (9.830400, 3.362900, 9.860701)};
{83, H, (10.107800, 4.255800, 10.115101)};
{83, H, (10.437200, 3.124599, 9.143801)};
", "EMPTY", "{108, O, (12.907200, 3.362900, 9.860701)};
{108, H, (13.184600, 4.255800, 10.115101)};
{108, H, (13.514000, 3.124599, 9.143801)};
", 
"{13, O, (0.431727, 7.307588, 9.924549)};
{13, H, (-0.362610, 7.677933, 9.511252)};
{13, H, (0.815082, 6.746480, 9.233799)};
", "{13, O, (0.000000, 7.025800, 10.010700)};
{13, H, (0.277400, 7.918700, 10.265100)};
{13, H, (0.606800, 6.787499, 9.293800)};
{38, O, (3.526800, 6.875800, 9.860701)};
{38, H, (3.804200, 7.768700, 10.115101)};
{38, H, (4.133600, 6.637499, 9.143801)};
", "{38, O, (3.226800, 7.025800, 10.010700)};
{38, H, (3.504200, 7.918700, 10.265100)};
{38, H, (3.833600, 6.787499, 9.293800)};
{63, O, (6.753600, 6.425799, 9.110703)};
{63, H, (7.031000, 7.318700, 9.365103)};
{63, H, (7.360400, 6.187499, 8.393803)};
", "{88, O, (9.830400, 6.725800, 9.710701)};
{88, H, (10.107800, 7.618700, 9.965101)};
{88, H, (10.437200, 6.487499, 8.993801)};
", "EMPTY", "{113, O, (12.907200, 6.875800, 10.010700)};
{113, H, (13.184600, 7.768700, 10.265100)};
{113, H, (13.514000, 6.637499, 9.293800)};
", 
"{18, O, (0.431727, 10.520489, 9.924550)};
{18, H, (-0.362610, 10.890834, 9.511252)};
{18, H, (0.815082, 9.959380, 9.233799)};
", "{18, O, (0.000000, 10.538700, 10.010700)};
{18, H, (0.277400, 11.431601, 10.265100)};
{18, H, (0.606800, 10.300400, 9.293800)};
", "{43, O, (3.226800, 10.538700, 10.010700)};
{43, H, (3.504200, 11.431601, 10.265100)};
{43, H, (3.833600, 10.300400, 9.293800)};
", "EMPTY", "EMPTY", "{113, O, (12.907200, 6.875800, 10.010700)};
{113, H, (13.184600, 7.768700, 10.265100)};
{113, H, (13.514000, 6.637499, 9.293800)};
{118, O, (12.907200, 10.388700, 9.860701)};
{118, H, (13.184600, 11.281601, 10.115101)};
{118, H, (13.514000, 10.150400, 9.143801)};
", 
"{23, O, (0.423837, 14.476080, 9.900946)};
{23, H, (-0.414361, 14.800631, 9.538961)};
{23, H, (0.424724, 13.532689, 9.679692)};
", "{43, O, (3.236176, 11.137226, 9.860701)};
{43, H, (4.170151, 11.093490, 10.115101)};
{43, H, (3.158273, 10.489983, 9.143801)};
{48, O, (3.376800, 13.901600, 9.860701)};
{48, H, (3.654200, 14.794500, 10.115101)};
{48, H, (3.983600, 13.663300, 9.143801)};
", "{68, O, (6.823356, 9.938702, 10.180580)};
{68, H, (7.139385, 10.831602, 9.976140)};
{68, H, (6.282260, 9.700401, 9.412878)};
{73, O, (6.603600, 13.901600, 9.860701)};
{73, H, (6.881000, 14.794500, 10.115101)};
{73, H, (7.210400, 13.663300, 9.143801)};
", "{93, O, (10.050156, 10.088701, 9.730581)};
{93, H, (10.366185, 10.981602, 9.526141)};
{93, H, (9.509060, 9.850401, 8.962879)};
{98, O, (9.830400, 13.901600, 9.860701)};
{98, H, (10.107800, 14.794500, 10.115101)};
{98, H, (10.437200, 13.663300, 9.143801)};
", "EMPTY", "{123, O, (12.907200, 14.051600, 10.010700)};
{123, H, (13.184600, 14.944500, 10.265100)};
{123, H, (13.514000, 13.813299, 9.293800)};
{118, O, (12.907200, 10.388700, 9.860701)};
{118, H, (13.184600, 11.281601, 10.115101)};
{118, H, (13.514000, 10.150400, 9.143801)};
", 
"{22, O, (0.423837, 14.476080, 6.714045)};
{22, H, (-0.414361, 14.800631, 6.352060)};
{22, H, (0.424724, 13.532689, 6.492792)};
{23, O, (0.423837, 14.476080, 9.900946)};
{23, H, (-0.414361, 14.800631, 9.538961)};
{23, H, (0.424724, 13.532689, 9.679692)};
", "{23, O, (0.000000, 14.051600, 10.010700)};
{23, H, (0.277400, 14.944500, 10.265100)};
{23, H, (0.606800, 13.813299, 9.293800)};
{48, O, (3.376800, 13.901600, 9.860701)};
{48, H, (3.654200, 14.794500, 10.115101)};
{48, H, (3.983600, 13.663300, 9.143801)};
", "{48, O, (3.226800, 14.051600, 10.010700)};
{48, H, (3.504200, 14.944500, 10.265100)};
{48, H, (3.833600, 13.813299, 9.293800)};
{73, O, (6.603600, 13.901600, 9.860701)};
{73, H, (6.881000, 14.794500, 10.115101)};
{73, H, (7.210400, 13.663300, 9.143801)};
", "{98, O, (9.830400, 13.901600, 9.860701)};
{98, H, (10.107800, 14.794500, 10.115101)};
{98, H, (10.437200, 13.663300, 9.143801)};
", "EMPTY", "{123, O, (12.907200, 14.051600, 9.860701)};
{123, H, (13.184600, 14.944500, 10.115101)};
{123, H, (13.514000, 13.813299, 9.143801)};
", 

"Layer #5"
