"Layer #1"
"{10, O, (1.254488, 6.771855, 1.295767)};
", "{11, H, (1.560934, 7.024657, 3.376266)};
{35, O, (3.809703, 6.219376, 1.745464)};
{35, H, (3.121146, 5.854418, 2.321354)};
", "EMPTY", "{86, H, (10.063108, 6.989149, 3.008060)};
", "{111, O, (12.126752, 6.729043, 3.507203)};
{111, H, (12.588964, 6.140552, 2.891587)};
", "EMPTY", 
"{11, O, (1.270512, 7.948756, 3.351014)};
{16, O, (0.533762, 10.320993, 3.029981)};
{16, H, (0.303918, 9.911055, 3.877369)};
", "{36, O, (3.496842, 8.099139, 3.129930)};
{36, H, (4.448133, 8.220571, 2.991195)};
{36, H, (3.111785, 8.245739, 2.252900)};
{41, O, (2.728660, 10.308563, 2.823135)};
{41, H, (2.549483, 10.045706, 3.738415)};
{41, H, (3.692102, 10.241177, 2.744556)};
", "{60, O, (6.850129, 8.294329, 1.308655)};
{60, H, (6.034845, 8.747404, 1.571282)};
{61, H, (7.074405, 8.044511, 3.454007)};
{66, H, (6.087090, 10.013348, 3.418556)};
", "{60, H, (7.535803, 8.972432, 1.403674)};
{61, O, (8.000611, 8.319894, 3.381436)};
{61, H, (8.087958, 9.023798, 4.041609)};
{86, O, (10.137344, 7.952042, 2.928835)};
{86, H, (10.164431, 8.261056, 3.846831)};
{91, H, (9.325224, 9.854874, 2.454206)};
", "{110, H, (11.482481, 7.694038, 1.247896)};
{111, H, (12.301263, 7.616170, 3.158640)};
{116, H, (11.557836, 9.662699, 2.978175)};
", "EMPTY", 
"{15, H, (1.418228, 11.533848, 1.308219)};
{16, H, (0.679323, 11.252774, 3.252542)};
{21, H, (1.147794, 13.378951, 2.867154)};
", "{46, O, (4.090046, 12.159473, 2.214280)};
{46, H, (3.133595, 12.301940, 2.152258)};
{46, H, (4.376364, 12.786193, 2.895576)};
{47, H, (2.485288, 12.231816, 4.091650)};
", "{65, O, (5.723167, 10.874646, 1.433352)};
{65, H, (6.684970, 10.817873, 1.330122)};
{66, O, (5.526681, 10.796818, 3.523705)};
{66, H, (6.149299, 11.537868, 3.477783)};
{70, O, (6.853905, 12.974108, 1.204402)};
{70, H, (7.242468, 12.744784, 2.061940)};
{70, H, (5.902542, 13.018751, 1.382905)};
", "{91, O, (8.945400, 10.689266, 2.768024)};
{91, H, (9.446506, 10.886209, 3.573660)};
{96, O, (10.396188, 12.879126, 3.101043)};
{96, H, (9.816851, 12.647038, 2.359796)};
", "{116, O, (11.693159, 10.582808, 3.250214)};
{116, H, (11.369384, 11.099591, 2.497185)};
{120, O, (11.801311, 12.882177, 1.407762)};
{121, H, (12.705738, 12.552901, 3.417907)};
", "EMPTY", 
"{21, O, (1.189121, 13.845549, 3.715402)};
", "{45, H, (3.401981, 14.178869, 1.237139)};
", "EMPTY", "{96, H, (10.464827, 13.844394, 3.051191)};
", "{120, H, (11.811621, 13.849409, 1.350356)};
{121, O, (12.671965, 13.520207, 3.371758)};
", "{121, H, (13.494094, 13.803786, 3.799111)};
", 

"Layer #3"
"{2, H, (1.479960, 1.090981, 6.919497)};
", "{1, O, (1.602935, 1.438030, 4.684719)};
{1, H, (2.382279, 0.936216, 4.967099)};
{27, O, (4.119458, 0.932333, 6.672579)};
{27, H, (4.227747, 0.314949, 5.933629)};
", "{52, O, (6.145356, 0.233534, 7.162975)};
{52, H, (6.367988, 0.998016, 6.610758)};
", "EMPTY", "{102, O, (12.088049, 0.747935, 6.953656)};
{102, H, (11.340785, 0.991526, 6.386913)};
{102, H, (12.864703, 1.052640, 6.460798)};
", "EMPTY", 
"{7, O, (1.300514, 3.864169, 6.632228)};
{7, H, (0.859677, 3.036527, 6.388086)};
", "{6, H, (1.986023, 3.640084, 4.590051)};
{32, O, (3.303764, 3.048213, 6.904925)};
{32, H, (2.999006, 2.556565, 6.127528)};
", "{57, O, (5.541185, 3.310444, 6.751424)};
", "EMPTY", "{101, H, (11.883763, 1.480197, 4.407779)};
{107, O, (11.746672, 3.026287, 5.921371)};
{107, H, (12.297976, 3.029873, 6.718243)};
{107, H, (12.319224, 3.407515, 5.238890)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{62, O, (8.130832, 6.327594, 5.181528)};
{62, H, (8.442087, 6.417098, 4.268261)};
{62, H, (7.729111, 7.187381, 5.377265)};
{82, O, (10.415741, 4.551680, 5.470241)};
{82, H, (9.467354, 4.655623, 5.300843)};
{87, O, (10.119823, 6.766204, 6.016191)};
{87, H, (10.392827, 6.641541, 5.094846)};
", "{82, H, (10.492385, 4.636806, 6.432438)};
{112, O, (12.242856, 5.848819, 5.939028)};
{112, H, (12.424728, 6.785386, 5.769619)};
{112, H, (12.315130, 5.434661, 5.065992)};
", "EMPTY", 
"EMPTY", "{11, H, (1.596520, 8.319468, 4.184826)};
{12, H, (1.568671, 8.869304, 6.420902)};
{37, O, (4.352081, 8.705382, 5.197689)};
{37, H, (3.429412, 8.449975, 5.347356)};
{37, H, (4.287780, 9.530136, 4.693123)};
{42, H, (4.138560, 10.067444, 6.949803)};
", "{67, H, (6.073903, 10.118152, 5.711565)};
", "{87, H, (9.691149, 7.635210, 6.017789)};
{92, H, (10.387609, 9.690249, 6.050728)};
", "{92, O, (10.866852, 9.850944, 5.224014)};
{117, O, (12.628983, 10.416170, 6.398931)};
", "EMPTY", 
"{17, O, (0.658639, 10.697192, 5.888812)};
{17, H, (0.804728, 11.030590, 6.786837)};
{17, H, (1.094270, 11.351643, 5.322380)};
{21, H, (0.698843, 13.271233, 4.322625)};
", "{22, O, (2.381685, 12.471030, 7.066821)};
{22, H, (1.839786, 12.998048, 6.460565)};
{42, O, (3.687950, 10.848009, 6.593971)};
{42, H, (2.920897, 10.483191, 6.127616)};
{47, O, (3.098754, 12.150774, 4.837327)};
{47, H, (3.799375, 11.571349, 4.502154)};
", "{67, O, (5.632676, 10.977666, 5.637357)};
{67, H, (6.358818, 11.617921, 5.678824)};
{71, O, (4.630853, 12.962380, 6.039865)};
{71, H, (4.989378, 13.198090, 5.171054)};
", "{97, H, (10.063800, 12.086870, 6.760454)};
", "{92, H, (10.885766, 10.816779, 5.148336)};
{117, H, (12.516766, 11.374767, 6.485171)};
{122, O, (11.672976, 13.289639, 5.891052)};
{122, H, (12.611151, 13.477537, 5.737907)};
{122, H, (11.376510, 12.886431, 5.061308)};
", "EMPTY", 
"EMPTY", "{71, H, (3.966184, 13.646099, 6.212164)};
", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 

"Layer #4"
"{2, O, (1.410264, 0.969339, 7.878292)};
{3, O, (0.640011, 0.556863, 9.904561)};
", "{27, H, (3.581400, 0.440907, 7.311275)};
{28, O, (2.738412, 1.075194, 9.530822)};
{28, H, (2.920256, 0.134841, 9.383826)};
", "{52, H, (5.784082, 0.626268, 7.971786)};
{53, H, (7.209693, 0.417372, 9.572524)};
", "{77, H, (10.328130, 1.425654, 8.453076)};
", "{103, O, (12.276150, 0.742740, 9.426853)};
{103, H, (12.865576, 1.362399, 8.971297)};
", "EMPTY", 
"{2, H, (1.023610, 1.800538, 8.192222)};
{7, H, (1.332612, 3.835591, 7.600258)};
", "{8, H, (2.223474, 3.147718, 9.460326)};
{32, H, (3.059491, 2.480702, 7.651382)};
{33, O, (4.328352, 2.569769, 9.733536)};
{38, O, (4.247473, 4.192607, 8.352362)};
", "{33, H, (4.556345, 1.838641, 9.139892)};
{38, H, (5.102143, 4.319285, 8.791031)};
{57, H, (6.326278, 3.678700, 7.183824)};
{57, H, (5.276883, 2.579119, 7.329562)};
{58, O, (6.517074, 2.657348, 9.081570)};
{58, H, (6.974987, 3.391820, 9.517233)};
{58, H, (7.199084, 2.254262, 8.523603)};
", "{83, H, (9.047729, 2.696908, 9.630616)};
", "{77, O, (11.031878, 2.056884, 8.240327)};
{77, H, (10.555552, 2.860377, 7.982532)};
{108, H, (11.935368, 3.094119, 10.063565)};
", "EMPTY", 
"EMPTY", "{13, H, (1.942280, 7.128726, 9.594761)};
{38, H, (3.647788, 4.782558, 8.833274)};
", "{63, O, (5.458327, 6.859158, 9.778327)};
{63, H, (5.035593, 6.405397, 9.033791)};
{88, O, (7.468154, 5.913777, 9.868349)};
{88, H, (7.014154, 5.460296, 9.142275)};
", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "{12, O, (1.627789, 8.863374, 7.388072)};
{12, H, (1.688548, 7.922835, 7.613130)};
{13, O, (1.511695, 7.968945, 9.812889)};
{13, H, (2.204479, 8.631130, 9.669678)};
{43, H, (3.984131, 10.090614, 9.573454)};
", "EMPTY", "EMPTY", "{117, H, (12.195623, 10.057819, 7.188058)};
", "EMPTY", 
"{18, O, (1.353638, 11.234852, 9.865132)};
{23, H, (0.871478, 13.327963, 9.921382)};
", "{22, H, (2.034631, 12.692768, 7.943939)};
{43, O, (3.997649, 11.028391, 9.329885)};
{43, H, (3.299975, 11.106881, 8.662028)};
{48, O, (3.806541, 13.258361, 9.864892)};
{48, H, (2.948238, 12.814296, 9.936107)};
", "{68, H, (6.142743, 11.100134, 9.534845)};
{72, O, (5.644971, 12.215083, 7.714999)};
{72, H, (4.891581, 12.684683, 8.103381)};
{72, H, (6.305452, 12.909600, 7.572402)};
", "{93, H, (10.260846, 10.481208, 9.964765)};
{97, H, (10.394210, 11.127219, 7.901263)};
{98, O, (10.079619, 13.036521, 9.269641)};
{98, H, (9.408593, 12.372829, 9.489173)};
", "{97, O, (10.712204, 11.931073, 7.463484)};
{98, H, (10.880296, 12.714527, 9.710286)};
{118, O, (12.175377, 11.031389, 9.101969)};
{118, H, (12.536736, 11.757479, 8.571737)};
{118, H, (12.552206, 11.174885, 9.983082)};
{123, H, (13.149183, 13.336657, 9.890463)};
", "EMPTY", 
"{23, O, (1.250648, 14.218757, 9.880687)};
", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 

"Layer #5"
"{3, H, (1.070351, -0.020717, 10.552754)};
{3, H, (0.713679, 1.441213, 10.293719)};
{4, H, (0.534146, 1.002787, 12.447177)};
", "{4, O, (1.501935, 0.977354, 12.406116)};
{28, H, (2.881013, 1.195354, 10.481694)};
{29, O, (3.676367, 0.293174, 12.238410)};
{29, H, (4.442541, 0.733968, 11.841396)};
{29, H, (3.549519, 0.756838, 13.079765)};
", "{53, O, (6.749062, 0.962938, 10.227587)};
{53, H, (5.877566, 0.546937, 10.307489)};
{54, O, (7.467392, 0.782228, 12.285868)};
{54, H, (6.518915, 0.957072, 12.379444)};
", "{78, O, (9.792604, 0.945165, 10.534269)};
{78, H, (10.468925, 0.254430, 10.467815)};
{78, H, (8.967668, 0.453435, 10.663177)};
{79, O, (9.705328, 1.165223, 12.653268)};
{79, H, (10.125957, 0.292316, 12.645173)};
", "{103, H, (12.614549, 0.722116, 10.334597)};
{104, H, (12.213348, 0.866081, 12.548700)};
", "EMPTY", 
"{9, H, (1.429767, 3.698806, 13.055091)};
{9, H, (0.718093, 3.806812, 11.708465)};
", "{4, H, (1.745007, 1.852593, 12.068757)};
{8, O, (2.349463, 3.178836, 10.420581)};
{8, H, (2.885484, 3.973813, 10.560707)};
{9, O, (1.520729, 4.088449, 12.172564)};
{34, O, (4.242010, 3.468448, 12.272374)};
{34, H, (3.656164, 4.180340, 12.570622)};
{34, H, (3.643727, 2.721889, 12.118596)};
", "{33, H, (4.949409, 2.474718, 10.471224)};
{59, O, (6.439749, 3.223098, 11.720070)};
{59, H, (6.375103, 3.200179, 12.686638)};
{59, H, (7.263520, 3.704822, 11.551906)};
", "{54, H, (7.833563, 1.629368, 11.990520)};
{83, O, (9.062240, 2.954730, 10.564561)};
{83, H, (9.607253, 3.755800, 10.577844)};
{84, O, (9.061019, 4.281600, 12.574310)};
{84, H, (9.084772, 3.320644, 12.696539)};
", "{108, O, (11.246058, 2.436356, 10.239988)};
{108, H, (11.346972, 2.238746, 11.183226)};
{109, O, (11.247038, 3.527906, 12.937375)};
{109, H, (11.197109, 4.087313, 12.147746)};
", "EMPTY", 
"EMPTY", "{14, O, (1.483413, 6.212443, 11.576100)};
{14, H, (1.508327, 7.152337, 11.810452)};
{14, H, (2.405665, 5.998006, 11.370175)};
{39, H, (4.416669, 5.282241, 10.857481)};
", "{39, O, (5.171860, 4.677652, 10.801800)};
{39, H, (5.926043, 5.218910, 11.079618)};
{63, H, (4.723790, 7.299422, 10.231724)};
{64, H, (6.488679, 7.202704, 11.617652)};
", "{88, H, (8.023443, 5.225074, 10.263690)};
{89, O, (8.644091, 6.990274, 11.500604)};
{89, H, (8.428846, 6.280945, 12.124671)};
{113, H, (10.428450, 5.807086, 11.266439)};
", "{113, O, (10.559498, 6.062084, 12.192048)};
{113, H, (10.728687, 7.015282, 12.150546)};
{114, H, (12.632294, 5.657214, 12.803134)};
", "EMPTY", 
"{19, H, (1.448341, 10.404963, 12.379538)};
{19, H, (0.901521, 9.271158, 11.515233)};
", "{19, O, (1.677320, 9.528444, 12.035711)};
", "{64, O, (6.624736, 8.130977, 11.375301)};
{64, H, (7.063091, 8.085798, 10.512323)};
{68, H, (5.991500, 10.077135, 10.658308)};
", "{69, O, (7.875398, 10.372418, 11.945187)};
{69, H, (7.654506, 9.735830, 12.641546)};
{69, H, (8.265733, 9.827690, 11.245306)};
{89, H, (8.626616, 7.792829, 12.043306)};
{94, O, (9.833894, 10.334238, 12.941781)};
{94, H, (10.071789, 9.493859, 12.522145)};
", "EMPTY", "EMPTY", 
"{18, H, (0.584081, 11.123804, 10.443393)};
{24, O, (0.968897, 12.662193, 12.082708)};
{24, H, (1.216795, 13.409214, 12.647910)};
", "{18, H, (2.047281, 10.712947, 10.295742)};
{24, H, (1.796670, 12.416604, 11.642904)};
{44, O, (4.137674, 11.627990, 11.266188)};
{44, H, (3.528040, 11.059133, 11.759822)};
{49, H, (3.442456, 12.887889, 12.976651)};
", "{44, H, (4.930827, 11.659023, 11.821955)};
{68, O, (6.451458, 10.899182, 10.431101)};
{73, O, (6.003251, 13.000317, 10.524121)};
{73, H, (6.972039, 12.999083, 10.504687)};
{74, O, (6.450019, 12.561108, 12.933858)};
{74, H, (7.303940, 12.353720, 12.525515)};
{74, H, (6.261831, 13.464167, 12.637177)};
", "{93, O, (10.058434, 10.809257, 10.853785)};
{99, O, (9.307709, 12.915919, 11.546707)};
{99, H, (9.371111, 12.260566, 12.257654)};
", "{93, H, (10.858733, 11.289724, 11.113848)};
{94, H, (10.687804, 10.736478, 13.160836)};
{119, O, (12.653049, 11.487288, 12.150252)};
{119, H, (12.749966, 10.523516, 12.176553)};
{119, H, (12.706164, 11.753384, 13.080477)};
{123, O, (12.739616, 13.134048, 10.744936)};
{123, H, (13.435728, 13.328823, 11.390246)};
{124, H, (11.308840, 13.239155, 12.294683)};
", "EMPTY", 
"EMPTY", "{23, H, (1.574596, 14.376601, 10.780176)};
{48, H, (3.633159, 14.155849, 10.186430)};
{49, O, (3.399824, 13.529143, 12.251445)};
{49, H, (4.309402, 13.853678, 12.172157)};
", "{73, H, (5.770731, 13.940773, 10.545023)};
", "{99, H, (9.199278, 13.758058, 12.013608)};
", "EMPTY", "EMPTY", 

"Layer #6"
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "{104, O, (12.065052, 1.394007, 13.347593)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{79, H, (9.884839, 1.503315, 13.543454)};
", "{104, H, (12.957485, 1.565616, 13.683798)};
{109, H, (12.182719, 3.558746, 13.187328)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{84, H, (9.430782, 4.631646, 13.398747)};
", "{114, O, (12.367616, 6.413823, 13.347594)};
{114, H, (13.157211, 6.975138, 13.368030)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "{124, O, (11.128301, 13.480012, 13.215740)};
{124, H, (11.636663, 14.294134, 13.348767)};
", "EMPTY", 

