"Layer #1"
"{11, H, (0.669724, 6.782352, 3.374273)};
", "{35, H, (3.157115, 6.549824, 1.432535)};
", "EMPTY", "{86, H, (10.242988, 6.890528, 3.660154)};
", "{111, O, (12.531099, 7.000362, 3.529889)};
{111, H, (13.129114, 6.353748, 3.125891)};
", "EMPTY", 
"{11, O, (0.731751, 7.747195, 3.438832)};
{16, O, (0.407954, 10.417140, 3.142333)};
{16, H, (0.448511, 9.886856, 3.952327)};
", "{36, O, (3.446398, 7.686088, 3.342639)};
{36, H, (4.280544, 8.102258, 3.078170)};
{36, H, (2.767339, 8.235758, 2.923489)};
{41, H, (2.679317, 10.235781, 3.694192)};
{41, H, (3.774230, 10.200005, 2.630508)};
", "{61, H, (7.225056, 7.753440, 3.782413)};
{66, H, (6.515803, 10.018341, 3.156870)};
", "{61, O, (8.189477, 7.732722, 3.690715)};
{61, H, (8.374249, 8.397314, 3.010191)};
{85, H, (9.451508, 7.758920, 1.190612)};
{86, O, (10.213372, 7.790643, 3.302574)};
{86, H, (10.200397, 8.355071, 4.090097)};
{91, H, (9.738817, 10.013403, 2.751417)};
", "{111, H, (12.525042, 7.738073, 2.901648)};
{116, H, (11.794642, 9.744335, 3.585571)};
", "EMPTY", 
"{16, H, (0.927726, 11.207196, 3.353497)};
{21, H, (0.522455, 13.168726, 4.079302)};
", "{41, O, (2.859458, 10.484911, 2.775266)};
{46, O, (3.880653, 12.188009, 1.962997)};
{46, H, (2.955704, 12.474030, 2.003218)};
{46, H, (4.368978, 12.916107, 2.375720)};
{47, H, (2.811504, 12.412873, 4.077306)};
{47, H, (4.144358, 11.671048, 4.146170)};
", "{66, O, (5.726880, 10.570539, 3.049098)};
{66, H, (6.047713, 11.470837, 3.208646)};
", "{91, O, (9.667984, 10.979783, 2.744625)};
{91, H, (9.864487, 11.235321, 3.658425)};
{96, O, (10.443703, 13.333158, 2.888206)};
{96, H, (9.616299, 12.966385, 2.542075)};
", "{116, O, (12.032467, 10.683512, 3.567762)};
{116, H, (11.784822, 10.970833, 2.676105)};
{121, H, (12.546969, 12.814307, 3.395030)};
", "EMPTY", 
"{21, O, (1.311339, 13.696252, 3.883574)};
{21, H, (1.286343, 13.806572, 2.921208)};
", "EMPTY", "{70, H, (6.972657, 13.548979, 1.217242)};
", "EMPTY", "{96, H, (10.681159, 14.020391, 2.247687)};
{121, O, (12.635388, 13.768800, 3.536722)};
", "{121, H, (13.502200, 13.863405, 3.959356)};
", 

"Layer #3"
"{1, O, (1.057849, 0.932960, 4.674119)};
{1, H, (0.831090, -0.000745, 4.799479)};
{2, O, (1.263184, 0.487477, 7.103212)};
{2, H, (0.394262, 0.725865, 6.746719)};
", "{27, O, (4.162573, 0.438754, 6.992799)};
{27, H, (4.019552, 0.323563, 6.041373)};
", "{52, O, (6.297211, 0.264850, 6.618378)};
{52, H, (6.156096, 0.949370, 5.947214)};
", "EMPTY", "{102, O, (12.404146, 0.409185, 6.765530)};
{102, H, (11.950835, 1.137971, 6.315723)};
{102, H, (13.338000, 0.541814, 6.543566)};
", "EMPTY", 
"{6, H, (0.860820, 3.104259, 4.532142)};
{7, O, (0.698409, 3.738428, 6.619767)};
{7, H, (0.308908, 2.854687, 6.698690)};
", "{32, O, (3.105139, 2.246416, 6.508702)};
{32, H, (2.307036, 1.894541, 6.086619)};
", "{57, O, (6.621230, 3.388943, 6.804492)};
{57, H, (5.918939, 2.785324, 7.089750)};
", "EMPTY", "{107, O, (12.450160, 2.963780, 5.555781)};
{107, H, (12.508031, 3.292019, 6.465651)};
{107, H, (12.523840, 3.763332, 5.013356)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{62, O, (7.574003, 6.794127, 6.152472)};
{62, H, (8.128098, 6.503176, 5.412694)};
{82, O, (10.424893, 4.919004, 5.429266)};
{82, H, (9.636718, 5.087000, 5.967309)};
{87, O, (9.872587, 7.219800, 6.365721)};
", "{82, H, (11.129621, 4.787289, 6.081152)};
{87, H, (10.628586, 7.054812, 5.782464)};
{112, O, (12.705734, 6.350701, 6.350352)};
{112, H, (12.908907, 7.287137, 6.206321)};
{112, H, (12.640938, 5.984872, 5.455417)};
", "EMPTY", 
"{11, H, (1.128036, 7.898523, 4.310042)};
{12, H, (0.964133, 8.120041, 6.576477)};
{17, O, (0.947366, 10.254754, 5.974482)};
{17, H, (1.111484, 10.296190, 6.928572)};
", "{37, O, (4.414093, 8.734762, 5.172355)};
{37, H, (3.464450, 8.542744, 5.188312)};
{37, H, (4.478999, 9.552168, 4.656049)};
{42, H, (4.101061, 10.017561, 6.911106)};
{42, H, (3.052299, 10.475809, 5.900342)};
", "{62, H, (7.411679, 7.731598, 5.968812)};
{67, H, (6.095291, 10.091148, 5.857907)};
", "{87, H, (9.548917, 8.090169, 6.088891)};
{92, H, (10.452591, 9.866598, 6.643517)};
", "{92, O, (10.777616, 9.688179, 5.748269)};
{117, H, (12.515728, 10.217613, 6.875854)};
", "EMPTY", 
"{17, H, (1.054262, 11.171227, 5.678545)};
{22, O, (1.266668, 13.051574, 6.858232)};
", "{42, O, (3.671388, 10.813985, 6.564648)};
{47, O, (3.425951, 12.003632, 4.704936)};
", "{67, O, (5.657128, 10.927952, 5.641739)};
{67, H, (6.383291, 11.568060, 5.598414)};
{71, O, (4.930143, 13.379246, 5.519064)};
{71, H, (5.376149, 13.165024, 4.685924)};
{72, H, (6.839559, 13.478780, 6.550045)};
", "{97, H, (9.905128, 12.059494, 6.459904)};
", "{92, H, (11.057706, 10.557062, 5.423424)};
{97, O, (10.777777, 12.182326, 6.862813)};
{117, O, (13.065541, 10.862610, 6.406149)};
{117, H, (12.772766, 11.717907, 6.755009)};
{122, H, (12.026580, 13.335288, 5.554180)};
", "EMPTY", 
"{22, H, (0.992675, 13.668166, 6.162758)};
", "EMPTY", "{71, H, (4.798817, 14.338264, 5.474430)};
", "EMPTY", "{122, O, (12.163037, 13.698506, 6.442092)};
{122, H, (13.067363, 14.045629, 6.416582)};
", "EMPTY", 

"Layer #4"
"{2, H, (1.322070, 0.988127, 7.930751)};
{3, O, (0.535859, 0.668745, 9.981001)};
", "{27, H, (3.366812, 0.061032, 7.396566)};
{28, O, (2.812764, 0.835786, 9.449971)};
{28, H, (3.507576, 0.166006, 9.536961)};
", "{52, H, (6.258940, 0.748185, 7.457341)};
{53, H, (6.821853, 0.120210, 9.520819)};
", "{77, H, (9.924042, 0.543232, 8.216779)};
", "{77, O, (10.803630, 0.868779, 7.973274)};
{103, O, (12.388331, 0.868787, 9.352206)};
{103, H, (13.205290, 0.679517, 8.866732)};
", "EMPTY", 
"{7, H, (1.184692, 3.854902, 7.449765)};
", "{8, O, (1.820882, 3.157008, 10.136765)};
{8, H, (2.008022, 2.861574, 9.233090)};
{32, H, (2.902432, 2.214849, 7.455726)};
{33, O, (4.301597, 2.566595, 9.632902)};
{38, O, (4.318351, 3.842363, 7.924944)};
{38, H, (3.490200, 4.154285, 8.319678)};
", "{33, H, (4.563614, 1.853948, 9.030888)};
{38, H, (5.006047, 4.229059, 8.487509)};
{57, H, (6.973609, 3.746432, 7.633328)};
{58, O, (6.581126, 2.268281, 9.237648)};
{58, H, (6.498930, 3.125668, 9.681572)};
", "{58, H, (7.537567, 2.143106, 9.145524)};
{83, H, (9.279157, 3.272805, 9.510041)};
", "{77, H, (10.822213, 1.773845, 8.318897)};
{108, O, (12.105357, 3.162616, 9.748690)};
{108, H, (12.869965, 2.853516, 9.240000)};
", "EMPTY", 
"{12, H, (1.064442, 6.962240, 7.566914)};
{13, O, (0.403760, 7.093530, 9.685270)};
{13, H, (0.979189, 6.320729, 9.582287)};
", "{39, H, (4.251652, 4.889972, 10.174278)};
", "{63, O, (5.717058, 6.928508, 9.666684)};
{63, H, (5.313993, 6.425324, 8.943298)};
{88, O, (7.448493, 5.690533, 9.967608)};
{88, H, (7.073488, 5.152689, 9.254132)};
", "EMPTY", "EMPTY", "EMPTY", 
"{12, O, (1.021258, 7.929349, 7.524797)};
{13, H, (1.020005, 7.825571, 9.837906)};
", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"{18, O, (1.125547, 10.576638, 10.122613)};
", "{43, O, (3.742962, 11.182642, 9.838658)};
{43, H, (3.531090, 10.856730, 8.951062)};
", "{68, H, (5.903299, 11.270597, 9.949475)};
{72, O, (6.287920, 13.041098, 7.215674)};
", "{93, H, (10.381418, 10.651525, 9.523859)};
{98, O, (9.927647, 12.837592, 9.523665)};
", "{97, H, (10.677183, 11.817544, 7.754868)};
{98, H, (10.843646, 12.799288, 9.837364)};
{118, O, (12.612137, 10.740412, 9.586725)};
{118, H, (12.439628, 11.213134, 8.758652)};
{123, H, (13.258043, 13.283811, 9.532771)};
", "EMPTY", 
"{22, H, (1.156115, 13.558000, 7.676925)};
{23, O, (0.540305, 13.810296, 9.911532)};
", "EMPTY", "{72, H, (5.746486, 13.757865, 7.579046)};
{73, H, (5.714472, 14.038445, 9.941696)};
", "EMPTY", "EMPTY", "EMPTY", 

"Layer #5"
"{3, H, (1.001167, 0.026442, 10.537663)};
{3, H, (0.528419, 1.478159, 10.513672)};
{4, O, (1.099916, 0.687761, 12.590469)};
{4, H, (0.133140, 0.657668, 12.532302)};
", "{28, H, (2.767754, 1.241874, 10.328611)};
{29, O, (3.352017, 0.428451, 12.308239)};
{29, H, (4.187986, 0.764495, 11.951632)};
", "{53, O, (6.861545, 0.370647, 10.456040)};
{53, H, (5.963969, 0.677015, 10.654632)};
{54, O, (7.259626, 0.668039, 12.763657)};
{54, H, (6.295389, 0.761452, 12.785067)};
", "{54, H, (7.554790, 1.411831, 12.217209)};
{78, O, (10.244235, 1.180597, 10.297790)};
{78, H, (9.281901, 1.138696, 10.192462)};
{79, O, (9.623704, 0.571065, 12.439783)};
{79, H, (10.449602, 0.169039, 12.748342)};
{79, H, (9.542671, 1.376995, 12.971628)};
", "{78, H, (10.525845, 0.254836, 10.246732)};
{103, H, (12.661956, 0.864108, 10.281745)};
{104, H, (12.691985, 0.546310, 12.599933)};
", "EMPTY", 
"{4, H, (1.310521, 1.629487, 12.502519)};
{9, O, (0.642095, 3.720360, 12.665007)};
{9, H, (1.469000, 3.937340, 12.208837)};
", "{8, H, (2.680305, 3.459162, 10.466972)};
{34, O, (4.036589, 3.193078, 12.396429)};
{34, H, (3.873228, 4.007414, 12.895547)};
{34, H, (3.231319, 2.670987, 12.530222)};
", "{33, H, (4.624371, 2.272758, 10.498005)};
{39, O, (4.899844, 4.350220, 10.651195)};
{59, O, (6.582436, 3.277282, 12.173270)};
{59, H, (6.098276, 3.831626, 12.803541)};
", "{59, H, (7.508037, 3.535975, 12.296869)};
{83, O, (9.327538, 3.297056, 10.477515)};
{83, H, (10.277914, 3.273497, 10.665042)};
{84, O, (9.749128, 4.249981, 12.573723)};
{84, H, (10.076303, 3.362541, 12.784298)};
", "{108, H, (12.471531, 3.363184, 10.623118)};
{109, O, (12.286724, 3.436171, 12.941111)};
{109, H, (12.079240, 4.362834, 12.748279)};
{109, H, (13.242635, 3.374960, 12.794740)};
", "EMPTY", 
"{9, H, (0.235604, 4.583210, 12.835839)};
{14, O, (0.562312, 6.400331, 11.741464)};
{14, H, (0.662668, 7.339234, 11.959020)};
{14, H, (1.473280, 6.080012, 11.661012)};
", "EMPTY", "{39, H, (5.631824, 4.961307, 10.823579)};
{63, H, (4.974132, 7.126657, 10.256378)};
{64, H, (6.614426, 6.846801, 11.686943)};
", "{88, H, (7.809667, 5.038762, 10.587033)};
{89, O, (8.752150, 6.990260, 12.002728)};
{89, H, (8.660587, 6.115951, 12.410331)};
", "{113, O, (10.724714, 6.804458, 12.845394)};
{113, H, (10.881859, 6.510473, 11.935539)};
{114, H, (12.921067, 6.492866, 12.863017)};
", "EMPTY", 
"{19, O, (1.062837, 9.940626, 12.942478)};
{19, H, (1.265185, 9.511492, 12.097584)};
", "{43, H, (3.712401, 10.388536, 10.393097)};
", "{64, O, (6.622729, 7.812922, 11.612939)};
{64, H, (7.232845, 7.986359, 10.880400)};
{68, H, (6.140482, 9.972207, 10.717254)};
{69, H, (7.309662, 9.874433, 12.516371)};
", "{89, H, (8.539981, 7.606292, 12.719954)};
{94, H, (9.488621, 9.640994, 12.410596)};
", "{113, H, (10.686724, 7.770211, 12.776077)};
{119, H, (12.468917, 10.312237, 13.065430)};
", "EMPTY", 
"{18, H, (0.323403, 10.709291, 10.649782)};
{19, H, (0.862436, 10.856535, 12.697750)};
{23, H, (0.591711, 12.900603, 10.241303)};
{24, O, (0.611964, 13.475960, 12.515823)};
{24, H, (1.353990, 12.901291, 12.274797)};
", "{18, H, (1.769634, 11.181684, 10.520137)};
{44, O, (3.119836, 11.777414, 12.112891)};
{44, H, (3.018310, 10.853599, 12.387107)};
{44, H, (4.060844, 11.854895, 11.895095)};
{48, O, (3.637638, 13.405597, 10.300310)};
{48, H, (2.733708, 13.135004, 10.520847)};
", "{68, O, (6.584095, 10.788791, 10.442754)};
{69, O, (7.251532, 10.841627, 12.507128)};
{73, O, (5.932255, 13.392047, 10.629945)};
{73, H, (6.882715, 13.241060, 10.516960)};
{74, O, (6.471166, 13.135081, 12.785680)};
{74, H, (7.416980, 13.050502, 12.592761)};
", "{93, O, (10.072277, 10.552896, 10.436898)};
{94, O, (9.403600, 10.596170, 12.549656)};
{94, H, (10.217423, 10.838094, 13.016673)};
{98, H, (9.400312, 12.679534, 10.321087)};
{99, H, (9.523492, 12.813292, 12.524724)};
", "{93, H, (10.723394, 11.045259, 10.958982)};
{118, H, (12.648564, 11.442329, 10.253753)};
{119, O, (12.466052, 10.990340, 12.373255)};
{119, H, (13.322404, 11.432261, 12.474936)};
{123, H, (13.320574, 13.438441, 11.050568)};
{124, H, (11.639017, 13.282975, 12.404412)};
", "EMPTY", 
"{23, H, (1.102177, 14.312270, 10.520843)};
{24, H, (1.027625, 14.202870, 13.003448)};
", "{48, H, (3.581555, 14.370044, 10.225245)};
{49, O, (3.280821, 14.078225, 12.467638)};
{49, H, (4.213745, 13.907240, 12.269261)};
", "{74, H, (6.320872, 14.092151, 12.805058)};
", "{99, O, (9.455751, 13.723503, 12.199343)};
{99, H, (9.300577, 14.247270, 12.999677)};
", "{123, O, (12.727626, 13.562508, 10.294290)};
", "EMPTY", 

"Layer #6"
"EMPTY", "{29, H, (3.383139, 0.671019, 13.245864)};
", "EMPTY", "EMPTY", "{104, O, (12.457477, 1.130819, 13.336332)};
{104, H, (13.310063, 1.473571, 13.643825)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{84, H, (10.099961, 4.804171, 13.286972)};
", "{114, O, (12.649344, 7.297106, 13.330247)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "{114, H, (13.444667, 7.850626, 13.325497)};
", "EMPTY", 
"EMPTY", "EMPTY", "{69, H, (7.462642, 11.097533, 13.417560)};
", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "{49, H, (3.126282, 13.600299, 13.296274)};
", "EMPTY", "EMPTY", "{124, O, (11.407423, 13.480194, 13.324416)};
{124, H, (11.946815, 14.255615, 13.540533)};
", "EMPTY", 

