"Layer #1"
"{11, O, (1.296638, 8.040109, 3.356686)};
{15, H, (1.420865, 10.022570, 1.278897)};
{16, O, (0.558496, 10.259339, 3.253219)};
{16, H, (0.302747, 9.947155, 4.134175)};
", "{36, O, (3.471215, 8.081120, 3.180515)};
{36, H, (4.432641, 8.154148, 3.084201)};
{36, H, (3.132139, 8.267437, 2.292114)};
{41, O, (2.831650, 10.304203, 2.840803)};
{41, H, (2.681023, 10.061686, 3.766780)};
{41, H, (3.792490, 10.237467, 2.734653)};
", "{60, O, (6.662939, 8.447235, 1.680777)};
{60, H, (7.378058, 9.101145, 1.681662)};
{60, H, (5.859271, 8.979095, 1.781655)};
{61, H, (7.048823, 8.145494, 3.762173)};
{66, H, (6.613594, 10.230252, 3.418414)};
", "{61, O, (7.964972, 8.419122, 3.604830)};
{85, O, (8.774687, 7.498383, 1.257178)};
{86, O, (10.098965, 7.922597, 2.887001)};
{86, H, (10.181821, 8.218805, 3.805880)};
{91, H, (9.284724, 9.825124, 2.525374)};
", "{110, H, (11.450236, 7.632135, 1.250853)};
{111, H, (12.316442, 7.648352, 3.214961)};
{116, O, (11.386412, 10.329869, 3.360022)};
{116, H, (11.598248, 9.569748, 2.797654)};
", "EMPTY", 
"{15, H, (1.436434, 11.544079, 1.406646)};
{16, H, (0.777924, 11.193138, 3.390344)};
{21, H, (0.824932, 13.250585, 4.124663)};
{21, H, (1.422053, 13.276276, 2.719548)};
", "{46, O, (4.205839, 12.281963, 2.313897)};
{46, H, (3.258376, 12.249666, 2.113401)};
{46, H, (4.286980, 13.013716, 2.943873)};
{47, H, (2.637645, 12.135022, 4.091379)};
", "{65, O, (5.495801, 11.020117, 1.235176)};
{65, H, (6.455681, 10.962269, 1.354455)};
{66, O, (5.721462, 10.605744, 3.373272)};
{66, H, (5.858521, 11.553380, 3.522010)};
{70, O, (7.254662, 12.861343, 1.849985)};
{70, H, (6.325885, 13.065890, 2.035687)};
", "{70, H, (7.557383, 12.402530, 2.647968)};
{91, O, (8.611438, 10.504965, 2.678506)};
{91, H, (8.933272, 10.981682, 3.458310)};
{96, O, (10.187885, 12.864975, 3.209392)};
{96, H, (9.608983, 12.805565, 2.434616)};
", "{116, H, (11.072258, 11.001927, 2.736646)};
{120, O, (11.402366, 12.567967, 1.269990)};
{121, O, (12.464721, 13.017595, 3.104544)};
{121, H, (12.742317, 12.176805, 3.498185)};
", "EMPTY", 
"{21, O, (1.346023, 13.807132, 3.526617)};
", "{45, H, (3.513446, 14.194961, 1.268627)};
", "EMPTY", "{96, H, (10.374664, 13.812373, 3.289964)};
", "{120, H, (11.359694, 13.532434, 1.353095)};
{121, H, (13.208906, 13.613767, 3.276908)};
", "EMPTY", 

"Layer #3"
"EMPTY", "{1, H, (2.712538, 0.910165, 5.088132)};
{2, H, (1.566789, 1.274033, 6.921528)};
{27, O, (4.291128, 0.847440, 6.604633)};
", "{27, H, (4.520648, 0.092858, 6.041718)};
{52, H, (6.546593, 0.887033, 6.872286)};
", "EMPTY", "{101, H, (11.728696, 1.321356, 4.401990)};
{102, O, (11.851346, 1.059785, 6.997360)};
{102, H, (11.066669, 1.027936, 6.429735)};
{102, H, (12.587894, 1.147353, 6.373835)};
", "EMPTY", 
"{7, H, (1.353462, 3.299344, 6.263798)};
", "{1, O, (2.068578, 1.572677, 4.796030)};
{6, H, (2.746981, 4.285627, 4.788134)};
{7, O, (1.528591, 4.198043, 6.580980)};
{32, O, (3.474639, 3.181600, 6.660605)};
{32, H, (3.619722, 2.645076, 5.866860)};
", "{57, O, (5.651989, 3.443806, 6.706561)};
", "{82, O, (10.183251, 4.409143, 5.614473)};
", "{107, O, (11.795199, 2.966033, 5.654113)};
{107, H, (11.839712, 3.378353, 6.529874)};
{107, H, (12.686771, 3.084997, 5.293756)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{62, O, (8.047504, 6.291363, 5.080596)};
{62, H, (8.054693, 7.199719, 5.417898)};
{82, H, (9.269537, 4.519106, 5.311182)};
{82, H, (10.150858, 4.658333, 6.550317)};
{87, O, (10.107616, 6.732499, 5.895982)};
{87, H, (10.290792, 6.469335, 4.981575)};
", "{112, O, (12.071296, 5.521853, 5.920614)};
{112, H, (12.326515, 6.446692, 5.784695)};
{112, H, (12.022755, 5.158173, 5.023775)};
", "EMPTY", 
"EMPTY", "{11, H, (1.637117, 8.359547, 4.205795)};
{37, O, (4.415008, 8.701539, 5.168061)};
{37, H, (3.482934, 8.593039, 5.409760)};
{37, H, (4.436189, 9.543744, 4.689327)};
{42, H, (4.440883, 10.008673, 6.885170)};
", "{67, H, (6.332454, 9.999333, 5.539510)};
", "{61, H, (8.147140, 9.048621, 4.318609)};
{87, H, (10.082442, 7.700501, 5.860414)};
{92, O, (9.994268, 9.911249, 5.119304)};
{92, H, (9.510377, 9.864666, 5.957542)};
", "{117, O, (11.859514, 10.251795, 6.098054)};
{117, H, (11.561718, 9.938480, 6.965282)};
", "EMPTY", 
"{17, O, (0.734665, 11.071337, 6.193888)};
{17, H, (1.260025, 11.142199, 7.005010)};
{17, H, (1.377699, 11.221099, 5.484659)};
", "{22, O, (2.859907, 12.554509, 7.074945)};
{22, H, (2.277062, 13.021388, 6.457476)};
{42, O, (4.070713, 10.844785, 6.564497)};
{42, H, (3.221913, 10.589981, 6.172626)};
{47, O, (3.319545, 12.160086, 4.779366)};
{47, H, (3.999280, 11.549042, 4.457619)};
", "{67, O, (5.910608, 10.871577, 5.525802)};
{67, H, (6.651568, 11.491208, 5.603049)};
{71, O, (4.906067, 12.900607, 5.928998)};
{71, H, (5.337077, 13.104642, 5.085474)};
", "{92, H, (10.202374, 10.852521, 5.021134)};
{97, H, (9.995510, 12.105318, 6.738689)};
", "{117, H, (12.077650, 11.183898, 6.248159)};
{122, O, (11.605267, 13.242366, 5.698999)};
{122, H, (12.540818, 13.346510, 5.469156)};
{122, H, (11.242949, 12.714265, 4.971828)};
", "EMPTY", 
"EMPTY", "{71, H, (4.325680, 13.660673, 6.085192)};
", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 

"Layer #4"
"{3, O, (0.716012, 0.585470, 9.810302)};
", "{2, O, (1.488452, 1.278436, 7.887340)};
{27, H, (3.665803, 0.478943, 7.246598)};
{28, O, (2.944469, 0.959807, 9.438412)};
{28, H, (2.971725, 0.007689, 9.260459)};
", "{52, O, (6.206669, 0.212178, 7.478880)};
{52, H, (5.733123, 0.721252, 8.153811)};
{53, H, (7.387035, 0.427848, 9.560900)};
", "EMPTY", "{103, O, (12.066271, 0.917507, 9.162667)};
{103, H, (12.410788, 0.683911, 10.037703)};
", "EMPTY", 
"{2, H, (0.958896, 2.067771, 8.075659)};
", "{7, H, (1.749824, 4.077127, 7.516590)};
{8, H, (2.447723, 3.037996, 9.353077)};
{32, H, (3.205668, 2.537427, 7.332639)};
{38, O, (4.050159, 4.205854, 8.342020)};
", "{33, O, (4.595715, 2.766571, 9.913714)};
{33, H, (4.487638, 2.262491, 9.093240)};
{38, H, (4.958837, 4.399928, 8.616947)};
{57, H, (6.404511, 3.825317, 7.183118)};
{57, H, (5.406444, 2.670979, 7.237012)};
{58, O, (6.575598, 2.643518, 9.119314)};
{58, H, (6.898478, 3.545372, 9.265408)};
{58, H, (7.210027, 2.266579, 8.491336)};
", "{77, H, (9.999584, 3.154161, 8.196038)};
{77, H, (10.173763, 1.655123, 8.428665)};
{83, H, (8.829479, 2.551519, 9.872278)};
", "{77, O, (10.638140, 2.433642, 8.086264)};
{103, H, (12.519497, 1.746154, 8.946189)};
{108, H, (11.329090, 3.245889, 10.026770)};
", "EMPTY", 
"EMPTY", "{13, H, (2.737994, 6.999624, 9.407880)};
{38, H, (3.517336, 4.863468, 8.813807)};
", "{63, O, (5.353668, 6.948143, 9.818816)};
{63, H, (4.921426, 6.507709, 9.071745)};
{88, O, (7.386533, 6.045299, 9.906019)};
{88, H, (6.937109, 5.623908, 9.158092)};
", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "{12, O, (2.890564, 9.133931, 7.761328)};
{12, H, (2.102824, 9.129768, 7.197067)};
{12, H, (3.196267, 8.214602, 7.743335)};
{13, O, (2.168185, 7.752562, 9.625462)};
{13, H, (2.790423, 8.454599, 9.868176)};
{43, H, (4.134850, 10.071795, 9.463837)};
", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"{23, H, (0.947321, 13.253117, 9.654240)};
", "{18, O, (1.516535, 11.151135, 9.714540)};
{22, H, (2.518333, 12.797631, 7.948544)};
{43, O, (4.067878, 10.992125, 9.168113)};
{43, H, (3.362044, 10.974001, 8.504483)};
{48, O, (3.827986, 13.162779, 9.861216)};
{48, H, (2.989348, 12.727064, 10.075181)};
", "{68, H, (6.184186, 11.116229, 9.528834)};
{72, O, (5.362122, 11.958432, 7.763869)};
{72, H, (4.790461, 12.685316, 8.053361)};
{72, H, (6.239447, 12.363932, 7.694600)};
", "{93, H, (10.358505, 10.533721, 10.062710)};
{97, H, (10.154230, 11.148090, 7.917696)};
{98, O, (10.046951, 13.110811, 9.334211)};
{98, H, (9.393009, 12.407096, 9.461076)};
", "{97, O, (10.538856, 11.946116, 7.525062)};
{98, H, (10.879319, 12.713123, 9.630778)};
{118, O, (12.104401, 11.026363, 8.907948)};
{118, H, (12.491119, 11.757624, 8.403347)};
{118, H, (12.485954, 11.125212, 9.793152)};
{123, H, (13.137716, 13.262677, 9.882326)};
", "EMPTY", 
"{23, O, (1.444642, 14.083792, 9.614506)};
", "{48, H, (3.657630, 14.099568, 10.041036)};
", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 

"Layer #5"
"{3, H, (1.138325, -0.053074, 10.404318)};
{3, H, (0.928958, 1.445843, 10.201917)};
{4, H, (0.744559, 0.982143, 12.344142)};
", "{4, O, (1.706490, 0.900280, 12.260865)};
{28, H, (3.099867, 1.024143, 10.392689)};
{29, O, (3.767816, 0.372838, 12.378620)};
{29, H, (3.801379, 0.951509, 13.155130)};
", "{29, H, (4.575352, 0.590583, 11.889321)};
{53, O, (6.824330, 0.894467, 10.196951)};
{53, H, (6.022840, 0.351811, 10.242596)};
{54, H, (6.648207, 0.970144, 12.365869)};
", "{54, O, (7.603113, 0.815008, 12.310919)};
{78, O, (9.346122, 0.675878, 10.507821)};
{78, H, (10.283823, 0.432536, 10.528804)};
{78, H, (8.891053, -0.118085, 10.826365)};
{79, H, (9.834482, 0.631166, 12.626860)};
", "{104, H, (12.057293, 0.801663, 12.548700)};
", "EMPTY", 
"{9, H, (1.203077, 3.821985, 11.950912)};
", "{4, H, (1.998783, 1.795621, 12.033148)};
{8, O, (2.492615, 3.009727, 10.320606)};
{8, H, (2.903960, 3.853609, 10.560617)};
{9, O, (1.974983, 4.122078, 12.453942)};
{34, O, (4.427993, 3.555226, 12.024043)};
{34, H, (4.109590, 4.269454, 12.596278)};
{34, H, (3.831265, 2.816676, 12.217418)};
", "{33, H, (4.955486, 2.120404, 10.539780)};
{59, O, (6.454651, 3.061365, 11.629911)};
{59, H, (6.506102, 3.202589, 12.587181)};
{59, H, (7.117725, 3.668114, 11.267799)};
", "{54, H, (7.942724, 1.602858, 11.860468)};
{79, O, (9.901043, 1.595947, 12.565788)};
{83, O, (9.006718, 2.963645, 10.731149)};
{83, H, (9.365980, 3.834266, 10.503367)};
{84, O, (8.759340, 4.437748, 12.457014)};
{84, H, (8.684875, 3.516548, 12.748198)};
", "{108, O, (10.990176, 2.398019, 10.351075)};
{108, H, (11.491828, 2.241344, 11.165155)};
{109, O, (10.832460, 3.546859, 12.783463)};
{109, H, (10.854678, 4.124152, 12.005521)};
{109, H, (11.757409, 3.502957, 13.068887)};
", "EMPTY", 
"EMPTY", "{14, O, (1.619209, 6.084720, 11.344037)};
{14, H, (1.629873, 7.030168, 11.556073)};
{14, H, (2.551808, 5.867581, 11.195572)};
", "{39, O, (5.385273, 4.785495, 10.589343)};
{39, H, (5.932019, 5.333716, 11.171973)};
{39, H, (4.489838, 5.135173, 10.711249)};
{63, H, (4.617310, 7.232632, 10.380768)};
{64, H, (6.366101, 7.310619, 11.678907)};
", "{88, H, (7.940566, 5.340374, 10.273550)};
{89, O, (8.512534, 7.174961, 11.528612)};
{89, H, (8.267888, 6.450103, 12.123306)};
{113, O, (10.380969, 6.112737, 11.712412)};
{113, H, (10.155915, 5.838907, 10.810568)};
", "{113, H, (10.747035, 7.003118, 11.602224)};
{114, H, (12.267336, 5.611405, 12.617096)};
", "EMPTY", 
"{19, H, (1.206161, 9.103521, 11.264240)};
", "{19, O, (1.997792, 9.183020, 11.817362)};
{19, H, (1.906051, 10.053185, 12.233681)};
", "{64, O, (6.582074, 8.212673, 11.398568)};
{64, H, (6.940237, 8.100752, 10.505191)};
{68, H, (5.977558, 10.105642, 10.654709)};
", "{69, O, (8.137126, 10.344981, 11.359871)};
{69, H, (7.762546, 9.896828, 12.133049)};
{69, H, (8.452072, 9.620276, 10.799025)};
{89, H, (8.695056, 7.916061, 12.125581)};
{94, O, (9.816422, 10.275886, 12.860785)};
{94, H, (10.153711, 9.510082, 12.372202)};
", "{119, H, (12.550103, 10.389632, 12.152396)};
", "EMPTY", 
"{18, H, (0.713493, 11.014293, 10.239267)};
{24, O, (0.999220, 12.707694, 11.774202)};
{24, H, (1.232463, 13.385876, 12.425819)};
", "{18, H, (2.197101, 10.655852, 10.194617)};
{24, H, (1.795516, 12.159052, 11.712068)};
{44, O, (4.277329, 11.617467, 11.173953)};
{44, H, (3.729841, 10.993323, 11.673579)};
{49, O, (3.462209, 13.412675, 12.140559)};
{49, H, (3.485806, 12.852697, 12.931023)};
", "{44, H, (5.006795, 11.824078, 11.777363)};
{68, O, (6.441195, 10.930119, 10.444404)};
{73, O, (5.994890, 13.079312, 10.365479)};
{73, H, (6.962465, 13.039482, 10.399300)};
{74, O, (6.698077, 12.482715, 12.967935)};
{74, H, (7.069670, 11.949070, 12.249554)};
{74, H, (6.457972, 13.317841, 12.539138)};
", "{93, O, (10.136536, 10.949876, 10.909169)};
{99, O, (8.996566, 12.610623, 11.542459)};
{99, H, (9.216860, 12.334782, 12.444862)};
", "{93, H, (10.954380, 11.398906, 11.170840)};
{94, H, (10.616326, 10.744742, 13.142327)};
{119, O, (12.928082, 11.264695, 11.978185)};
{119, H, (12.631005, 11.801563, 12.728164)};
{123, O, (12.773077, 13.036575, 10.751140)};
{123, H, (13.413734, 13.406023, 11.377251)};
{124, H, (11.143609, 13.239155, 12.146654)};
", "EMPTY", 
"EMPTY", "{23, H, (1.586045, 14.316694, 10.544401)};
{49, H, (4.335521, 13.832220, 12.124730)};
", "{73, H, (5.793183, 14.012926, 10.528665)};
", "{99, H, (9.208806, 13.555983, 11.528258)};
", "{124, O, (11.016467, 13.480012, 13.076588)};
{124, H, (11.531651, 14.294134, 13.180091)};
", "EMPTY", 

"Layer #6"
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "{104, O, (11.809512, 1.290848, 13.347593)};
", "EMPTY", 
"EMPTY", "{9, H, (1.992617, 3.537510, 13.226546)};
", "EMPTY", "{79, H, (9.714460, 1.900941, 13.466407)};
", "{104, H, (12.651777, 1.632135, 13.683798)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "{84, H, (9.122958, 4.898325, 13.228112)};
", "{114, O, (11.601786, 5.598572, 13.321248)};
{114, H, (11.517235, 6.528432, 13.580415)};
", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 
"EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", "EMPTY", 

